"","SiteSubsitePlot","LAT","LONG","ID","WarmQSlope","PrecSlope","MinTempSlope","tmin_clim","warmq_clim","prec_clim"
"172","LORI:LORI4:LORI4_T11",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"173","LORI:LORI4:LORI4_T12",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"174","LORI:LORI4:LORI4_T13",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"175","LORI:LORI4:LORI4_T14",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"176","LORI:LORI4:LORI4_T15",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"177","LORI:LORI4:LORI4_T16",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"178","LORI:LORI4:LORI4_T17",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"179","LORI:LORI4:LORI4_T18",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"180","LORI:LORI4:LORI4_T19",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"181","LORI:LORI4:LORI4_T2",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"182","LORI:LORI4:LORI4_T20",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"183","LORI:LORI4:LORI4_T3",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"184","LORI:LORI4:LORI4_T4",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"185","LORI:LORI4:LORI4_T5",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"186","LORI:LORI4:LORI4_T6",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"187","LORI:LORI4:LORI4_T7",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"188","LORI:LORI4:LORI4_T8",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"189","LORI:LORI4:LORI4_T9",62.11508,12.27236,6,0.0258129558129562,-0.802335834896806,0.0422274105616336,-3.10085470085468,10.6324074074074,1025.174
"190","RIRI:RIRI2:RIRI2_T1",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"191","RIRI:RIRI2:RIRI2_T10",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"192","RIRI:RIRI2:RIRI2_T11",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"193","RIRI:RIRI2:RIRI2_T12",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"194","RIRI:RIRI2:RIRI2_T13",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"195","RIRI:RIRI2:RIRI2_T14",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"196","RIRI:RIRI2:RIRI2_T15",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"197","RIRI:RIRI2:RIRI2_T16",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"198","RIRI:RIRI2:RIRI2_T17",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"199","RIRI:RIRI2:RIRI2_T18",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"200","RIRI:RIRI2:RIRI2_T19",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"201","RIRI:RIRI2:RIRI2_T2",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"202","RIRI:RIRI2:RIRI2_T20",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"203","RIRI:RIRI2:RIRI2_T3",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"204","RIRI:RIRI2:RIRI2_T4",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"205","RIRI:RIRI2:RIRI2_T5",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"206","RIRI:RIRI2:RIRI2_T6",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"207","RIRI:RIRI2:RIRI2_T7",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"208","RIRI:RIRI2:RIRI2_T8",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"209","RIRI:RIRI2:RIRI2_T9",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"210","RIRI:RIRI4:RIRI4_T1",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"211","RIRI:RIRI4:RIRI4_T10",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"212","RIRI:RIRI4:RIRI4_T11",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"213","RIRI:RIRI4:RIRI4_T12",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"214","RIRI:RIRI4:RIRI4_T13",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"215","RIRI:RIRI4:RIRI4_T14",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"216","RIRI:RIRI4:RIRI4_T15",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"217","RIRI:RIRI4:RIRI4_T16",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"218","RIRI:RIRI4:RIRI4_T17",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"219","RIRI:RIRI4:RIRI4_T18",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"220","RIRI:RIRI4:RIRI4_T19",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"221","RIRI:RIRI4:RIRI4_T20",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"222","RIRI:RIRI4:RIRI4_T3",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"223","RIRI:RIRI4:RIRI4_T4",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"224","RIRI:RIRI4:RIRI4_T5",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"225","RIRI:RIRI4:RIRI4_T6",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"226","RIRI:RIRI4:RIRI4_T7",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"227","RIRI:RIRI4:RIRI4_T8",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"228","RIRI:RIRI4:RIRI4_T9",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"229","RIRI:RIRI6:RIRI6_T1",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"230","RIRI:RIRI6:RIRI6_T10",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"231","RIRI:RIRI6:RIRI6_T11",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"232","RIRI:RIRI6:RIRI6_T12",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"233","RIRI:RIRI6:RIRI6_T13",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"234","RIRI:RIRI6:RIRI6_T14",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"235","RIRI:RIRI6:RIRI6_T15",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"236","RIRI:RIRI6:RIRI6_T16",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"237","RIRI:RIRI6:RIRI6_T17",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"238","RIRI:RIRI6:RIRI6_T18",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"239","RIRI:RIRI6:RIRI6_T19",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"240","RIRI:RIRI6:RIRI6_T2",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"241","RIRI:RIRI6:RIRI6_T20",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"242","RIRI:RIRI6:RIRI6_T3",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"243","RIRI:RIRI6:RIRI6_T4",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"244","RIRI:RIRI6:RIRI6_T5",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"245","RIRI:RIRI6:RIRI6_T6",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"246","RIRI:RIRI6:RIRI6_T7",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"247","RIRI:RIRI6:RIRI6_T8",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"248","RIRI:RIRI6:RIRI6_T9",67.77306,17.53611,7,0.0152466752466758,4.91339305816133,0.0466738443175608,-5.07072649572647,8.89074074074077,1141.38025
"249","INCLINE_SKJ:SKJ:SKJ_7_1",60.9335,6.41504,8,0.0262462462462464,18.2447495309568,0.0278844075615358,-3.68931623931622,9.04074074074076,3139.37275
"250","INCLINE_ULV:ULV:ULV_3_4",61.0243,8.12343,9,0.0377005577005581,1.72413977485928,0.0367899770960375,-4.47970085470083,9.39259259259262,1018.68725
"251","INCLINE_ULV:ULV:ULV_5_4",61.0243,8.12343,9,0.0377005577005581,1.72413977485928,0.0367899770960375,-4.47970085470083,9.39259259259262,1018.68725
"252","INCLINE_ULV:ULV:ULV_6_2",61.0243,8.12343,9,0.0377005577005581,1.72413977485928,0.0367899770960375,-4.47970085470083,9.39259259259262,1018.68725
"253","INCLINE_ULV:ULV:ULV_7_6",61.0243,8.12343,9,0.0377005577005581,1.72413977485928,0.0367899770960375,-4.47970085470083,9.39259259259262,1018.68725
"254","INCLINE_LAV:LAV:LAV_2_4",60.8231,7.27596,10,0.0300815100815101,2.83441838649154,0.0360346301493616,-4.15213675213673,9.14814814814817,2060.983
"255","INCLINE_LAV:LAV:LAV_5_5",60.8231,7.27596,10,0.0300815100815101,2.83441838649154,0.0360346301493616,-4.15213675213673,9.14814814814817,2060.983
"256","INCLINE_GUD:GUD:GUD_1_5",60.8328,7.17561,11,0.0294251394251396,1.15192307692306,0.0363952466208608,-3.60470085470083,9.69537037037039,2027.1915
"257","INCLINE_GUD:GUD:GUD_2_1",60.8328,7.17561,11,0.0294251394251396,1.15192307692306,0.0363952466208608,-3.60470085470083,9.69537037037039,2027.1915
"258","INCLINE_GUD:GUD:GUD_4_4",60.8328,7.17561,11,0.0294251394251396,1.15192307692306,0.0363952466208608,-3.60470085470083,9.69537037037039,2027.1915
"259","INCLINE_GUD:GUD:GUD_5_4",60.8328,7.17561,11,0.0294251394251396,1.15192307692306,0.0363952466208608,-3.60470085470083,9.69537037037039,2027.1915
"260","INCLINE_GUD:GUD:GUD_6_1",60.8328,7.17561,11,0.0294251394251396,1.15192307692306,0.0363952466208608,-3.60470085470083,9.69537037037039,2027.1915
"261","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6",68.20462,18.49582,12,0.0214457314457316,2.53594090056285,0.0454234007548651,-6.23076923076921,7.92685185185188,918.73325
"262","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5",68.20462,18.49582,12,0.0214457314457316,2.53594090056285,0.0454234007548651,-6.23076923076921,7.92685185185188,918.73325
"263","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl4",68.20462,18.49582,12,0.0214457314457316,2.53594090056285,0.0454234007548651,-6.23076923076921,7.92685185185188,918.73325
"264","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl3",68.20462,18.49582,12,0.0214457314457316,2.53594090056285,0.0454234007548651,-6.23076923076921,7.92685185185188,918.73325
"265","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl2",68.20462,18.49582,12,0.0214457314457316,2.53594090056285,0.0454234007548651,-6.23076923076921,7.92685185185188,918.73325
"266","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl1",68.20462,18.49582,12,0.0214457314457316,2.53594090056285,0.0454234007548651,-6.23076923076921,7.92685185185188,918.73325
"267","ABISKO:PEATLAND:AA1",68.358087,18.812886,13,0.0249335049335047,3.02464540337711,0.0487133052679141,-3.06111111111109,11.4925925925926,730.9305
"268","ABISKO:PEATLAND:AA2",68.358087,18.812886,13,0.0249335049335047,3.02464540337711,0.0487133052679141,-3.06111111111109,11.4925925925926,730.9305
"269","ABISKO:PEATLAND:AA3",68.358087,18.812886,13,0.0249335049335047,3.02464540337711,0.0487133052679141,-3.06111111111109,11.4925925925926,730.9305
"270","ABISKO:PEATLAND:AA4",68.358087,18.812886,13,0.0249335049335047,3.02464540337711,0.0487133052679141,-3.06111111111109,11.4925925925926,730.9305
"271","ABISKO:PEATLAND:AA5",68.358087,18.812886,13,0.0249335049335047,3.02464540337711,0.0487133052679141,-3.06111111111109,11.4925925925926,730.9305
"272","ANWR:C2:C2",69.9535,-144.8089944,14,0.0246589446589449,6.89883395872417,0.107404916287625,-11.3775641025641,5.59259259259261,359.96375
"273","ANWR:H1:H1",69.656,-144.1926883,15,0.0109395109395108,8.98093433395868,0.0860441062614951,-11.9205128205128,8.93888888888891,502.963
"274","ANWR:H3:H3",69.8501,-144.1083833,16,0.0235692835692838,7.4616754221388,0.101169473208816,-11.8972222222222,6.88333333333336,392.0525
"275","ANWR:H4:H4",69.9599,-144.0597167,17,0.0308622908622911,6.99031801125701,0.108233975289528,-11.6235042735043,5.1740740740741,358.94125
"276","ANWR:H5:H5",69.9467,-144.0644667,18,0.0295581295581298,7.09551219512193,0.107394311106813,-11.6658119658119,5.41296296296299,364.9675
"277","ANWR:K1:K1",70.0803,-143.1433333,19,0.0453153153153153,5.8981003752345,0.113382891383596,-11.2741452991453,3.54722222222225,297.09675
"278","ANWR:K2:K2",70.083556,-143.141944,20,0.0453753753753758,5.69814446529078,0.113339220620023,-11.2510683760684,3.46018518518521,287.0235
"279","ANWR:K3:K3",70.084,-143.1358333,21,0.0457743457743461,5.58062851782362,0.113329421916839,-11.2491452991453,3.45000000000002,281.2885
"280","ANWR:M10:M10",69.7958,-144.809025,22,0.0119004719004724,7.80095872420259,0.0942536049550016,-11.8474358974359,7.89074074074076,416.9565
"281","ANWR:M11:M11",69.7977,-144.8061194,23,0.0125225225225229,7.82941463414631,0.0942539678699343,-11.8576923076923,7.87500000000002,418.4265
"282","ANWR:M4:M4",69.789,-144.81572,24,0.0120978120978126,7.8936013133208,0.0936578599309685,-11.8767094017094,7.9777777777778,421.68225
"283","ANWR:M7S:M7S",69.7981,-144.83792,25,0.0126126126126127,7.81436679174481,0.0939273041065869,-11.8489316239316,7.84629629629632,417.93475
"284","ANWR:N11:N11",69.8937,-142.8705,26,0.0384555984555985,6.99600281425889,0.106982523629797,-11.5337606837607,5.2240740740741,363.06575
"285","ANWR:O11:O11",69.9711,-143.90396,27,0.0323080223080224,6.76879643527202,0.108864600470986,-11.5901709401709,5.07685185185187,347.28625
"286","ANWR:O12:O12",69.971,-143.90482,28,0.0323080223080224,6.76879643527202,0.108864600470986,-11.5901709401709,5.07685185185187,347.28625
"287","ANWR:O13:O13",69.8307,-143.7787667,29,0.0229643929643935,7.50967823639772,0.0991872318461917,-11.768376068376,7.22870370370373,399.65125
"288","ANWR:O15:O15",69.8269,-143.7653167,30,0.0224924924924929,7.45711350844275,0.0992940901319429,-11.7623931623931,7.21388888888891,397.04625
"289","ANWR:O18:O18",69.9699,-143.94212,31,0.031814671814672,6.82981894934331,0.108926094390144,-11.6021367521367,5.06296296296299,350.54125
"290","ANWR:O19:O19",69.97,-143.9387361,32,0.0319090519090522,6.82010412757971,0.109021097454759,-11.6,5.06481481481484,350.15975
"291","ANWR:O3:O3",69.9698,-143.9126,33,0.031947661947662,6.78374859287052,0.108907666376338,-11.593376068376,5.07500000000002,348.069
"292","ANWR:O6:O6",69.9754,-144.05095,34,0.0324367224367228,6.83457317073168,0.109550751637152,-11.5844017094017,4.96203703703706,350.47975
"293","ANWR:O7:O7",69.9775,-144.01674,35,0.0326383526383531,6.76260881801123,0.109634584986615,-11.5869658119658,4.96851851851854,346.69625
"294","ANWR:S1:S1",69.6954,-144.3603167,36,0.0114157014157017,8.48407223264537,0.0888347204748572,-12.1106837606837,8.68796296296298,463.33175
"295","ANWR:S4:S4",69.7059,-144.3684167,37,0.0117288717288721,8.37181144465287,0.0901754492080421,-12.0901709401709,8.71666666666669,456.06875
"296","ANWR:S6:S6",69.7327,-144.3397667,38,0.0130244530244533,8.18949249530953,0.0919969192554628,-12.142094017094,8.52037037037039,442.04775
"297","ANWR:S8:S8",69.7304,-144.3366167,39,0.0130244530244533,8.18949249530953,0.0919969192554628,-12.142094017094,8.52037037037039,442.04775
"298","THUFUVER:PALSA:PALSA2_10",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"299","THUFUVER:PALSA:PALSA2_11",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"300","THUFUVER:PALSA:PALSA2_12",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"301","THUFUVER:PALSA:PALSA2_13",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"302","THUFUVER:PALSA:PALSA2_6",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"303","THUFUVER:PALSA:PALSA2_8",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"304","THUFUVER:PALSA:PALSA3_20",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"305","THUFUVER:PALSA:PALSA4_8",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"306","THUFUVER:PALSA:PALSA4_9",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"307","THUFUVER:PALSA:PALSA5_2",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"308","THUFUVER:PALSA:PALSA1_1",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"309","THUFUVER:PALSA:PALSA1_10",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"310","THUFUVER:PALSA:PALSA1_3",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"311","THUFUVER:PALSA:PALSA1_4",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"312","THUFUVER:PALSA:PALSA1_5",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"313","THUFUVER:PALSA:PALSA1_6",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"314","THUFUVER:PALSA:PALSA1_7",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"315","THUFUVER:PALSA:PALSA1_9",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"316","THUFUVER:PALSA:PALSA2_1",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"317","THUFUVER:PALSA:PALSA2_14",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"318","THUFUVER:PALSA:PALSA2_15",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"319","THUFUVER:PALSA:PALSA2_16",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"320","THUFUVER:PALSA:PALSA2_17",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"321","THUFUVER:PALSA:PALSA2_18",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"322","THUFUVER:PALSA:PALSA2_19",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"323","THUFUVER:PALSA:PALSA2_2",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"324","THUFUVER:PALSA:PALSA2_20",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"325","THUFUVER:PALSA:PALSA2_3",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"326","THUFUVER:PALSA:PALSA2_4",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"327","THUFUVER:PALSA:PALSA4_1",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"328","THUFUVER:PALSA:PALSA4_10",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"329","THUFUVER:PALSA:PALSA4_2",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"330","THUFUVER:PALSA:PALSA4_4",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"331","THUFUVER:PALSA:PALSA4_5",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"332","THUFUVER:PALSA:PALSA4_6",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"333","THUFUVER:PALSA:PALSA4_7",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"334","THUFUVER:PALSA:PALSA1_2",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"335","THUFUVER:PALSA:PALSA1_8",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"336","THUFUVER:PALSA:PALSA2_5",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"337","THUFUVER:PALSA:PALSA2_7",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"338","THUFUVER:PALSA:PALSA2_9",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"339","THUFUVER:PALSA:PALSA4_3",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
"340","THUFUVER:PALSA:PALSA5_1",64.57,-18.6,40,0.0433376233376233,7.58791744840525,0.0493251395206306,-2.83376068376066,7.79259259259262,1611.776
